sale_date,product_id,total_items_sold,total_revenue
2026-01-10,37,15,975.00
2026-01-10,19,4,580.00
2026-01-10,38,4,340.00
2026-01-10,46,2,260.00
2026-01-10,39,2,255.00
2026-01-09,1,1039,68675.00
2026-01-09,2,382,32990.00
2026-01-09,17,108,12920.00
2026-01-09,15,84,9985.00
2026-01-09,3,75,8900.00
2026-01-09,45,64,6760.00
2026-01-09,44,64,5120.00
2026-01-09,20,35,4025.00
2026-01-09,16,23,3389.00
2026-01-09,18,18,2664.00
2026-01-09,46,9,1280.00
2026-01-09,37,7,455.00
2026-01-09,19,2,290.00
2026-01-09,38,2,170.00
2026-01-09,39,1,140.00
2026-01-08,1,936,62235.00
2026-01-08,2,323,27815.00
2026-01-08,15,70,8275.00
2026-01-08,17,67,7955.00
2026-01-08,3,57,6830.00
2026-01-08,44,67,5655.00
2026-01-08,45,52,5410.00
2026-01-08,20,38,4495.00
2026-01-08,18,23,3497.00
2026-01-08,16,22,3298.00
2026-01-08,46,13,1855.00
2026-01-08,37,12,780.00
2026-01-08,38,5,425.00
2026-01-08,19,2,344.00
2026-01-08,39,2,230.00
2026-01-07,1,896,59050.00
2026-01-07,2,318,27450.00
2026-01-07,17,100,11950.00
2026-01-07,3,63,7445.00
2026-01-07,15,54,6485.00
2026-01-07,44,67,5645.00
2026-01-07,45,40,4250.00
2026-01-07,16,21,3277.00
2026-01-07,20,23,2770.00
2026-01-07,18,17,2735.00
2026-01-07,46,10,1495.00
2026-01-07,37,9,600.00
2026-01-07,19,3,435.00
2026-01-07,38,4,340.00
2026-01-07,39,2,230.00
2026-01-06,1,975,63720.00
2026-01-06,2,344,30080.00
2026-01-06,15,81,9690.00
2026-01-06,17,73,8870.00
2026-01-06,3,63,7445.00
2026-01-06,45,69,7195.00
2026-01-06,44,59,4790.00
2026-01-06,20,35,4225.00
2026-01-06,18,22,3298.00
2026-01-06,16,16,2482.00
2026-01-06,19,6,870.00
2026-01-06,46,5,760.00
2026-01-06,37,7,455.00
2026-01-06,38,3,255.00
2026-01-05,1,1134,74670.00
2026-01-05,2,385,32985.00
2026-01-05,17,93,11195.00
2026-01-05,15,66,8340.00
2026-01-05,3,64,7460.00
2026-01-05,44,89,7335.00
2026-01-05,45,64,6605.00
2026-01-05,20,37,4380.00
2026-01-05,16,28,4114.00
2026-01-05,18,23,3497.00
2026-01-05,46,13,1915.00
2026-01-05,19,10,1558.00
2026-01-05,37,14,910.00
2026-01-05,38,5,425.00
2026-01-05,39,1,115.00
2026-01-04,1,282,18390.00
2026-01-04,2,129,11005.00
2026-01-04,3,32,3730.00
2026-01-04,15,28,3295.00
2026-01-04,17,18,2070.00
2026-01-04,45,18,2010.00
2026-01-04,44,19,1520.00
2026-01-04,20,12,1480.00
2026-01-04,16,9,1448.00
2026-01-04,18,8,1160.00
2026-01-04,37,8,520.00
2026-01-04,19,3,435.00
2026-01-04,46,2,315.00
2026-01-04,38,2,170.00
2026-01-04,39,1,115.00
2026-01-03,1,911,60400.00
2026-01-03,2,302,25970.00
2026-01-03,15,71,8490.00
2026-01-03,17,62,7480.00
2026-01-03,3,54,6285.00
2026-01-03,44,72,5900.00
2026-01-03,45,41,4125.00
2026-01-03,20,34,4010.00
2026-01-03,16,17,2627.00
2026-01-03,18,15,2175.00
2026-01-03,46,8,1155.00
2026-01-03,19,4,634.00
2026-01-03,37,7,545.00
2026-01-03,38,4,360.00
2026-01-02,1,1062,69225.00
2026-01-02,2,326,28210.00
2026-01-02,17,86,10140.00
2026-01-02,3,69,8285.00
2026-01-02,15,64,7460.00
2026-01-02,45,67,6860.00
2026-01-02,44,62,4960.00
2026-01-02,20,29,3385.00
2026-01-02,16,18,2664.00
2026-01-02,18,16,2374.00
2026-01-02,46,8,1095.00
2026-01-02,19,4,580.00
2026-01-02,38,6,510.00
2026-01-02,37,5,325.00
2026-01-02,39,1,115.00
2026-01-01,1,249,16515.00
2026-01-01,2,128,11360.00
2026-01-01,15,27,3330.00
2026-01-01,3,26,3040.00
2026-01-01,17,20,2350.00
2026-01-01,45,17,1880.00
2026-01-01,44,18,1565.00
2026-01-01,18,5,833.00
2026-01-01,46,4,660.00
2026-01-01,16,4,580.00
2026-01-01,19,3,543.00
2026-01-01,37,5,445.00
2026-01-01,39,1,165.00
2026-01-01,20,1,115.00
2026-01-01,38,1,85.00
2025-12-31,1,954,62775.00
2025-12-31,2,338,29210.00
2025-12-31,17,76,8840.00
2025-12-31,15,59,7210.00
2025-12-31,3,50,5900.00
2025-12-31,45,46,4825.00
2025-12-31,44,43,3440.00
2025-12-31,20,24,2960.00
2025-12-31,18,16,2644.00
2025-12-31,16,16,2482.00
2025-12-31,37,11,775.00
2025-12-31,46,5,760.00
2025-12-31,19,4,634.00
2025-12-31,38,4,380.00
2025-12-31,39,3,345.00
2025-12-30,1,1850,121840.00
2025-12-30,2,652,55920.00
2025-12-30,17,157,18705.00
2025-12-30,15,125,14725.00
2025-12-30,3,109,12635.00
2025-12-30,45,115,11910.00
2025-12-30,44,125,10780.00
2025-12-30,20,80,9675.00
2025-12-30,16,32,5088.00
2025-12-30,18,20,3062.00
2025-12-30,19,13,1993.00
2025-12-30,37,28,1850.00
2025-12-30,46,9,1280.00
2025-12-30,38,9,765.00
2025-12-30,39,6,715.00
2025-12-29,1,1767,116550.00
2025-12-29,2,622,53830.00
2025-12-29,17,133,15670.00
2025-12-29,15,115,14000.00
2025-12-29,3,104,12360.00
2025-12-29,45,89,9355.00
2025-12-29,20,77,8955.00
2025-12-29,44,80,6715.00
2025-12-29,18,27,4004.00
2025-12-29,16,21,3134.00
2025-12-29,46,15,2445.00
2025-12-29,37,25,1625.00
2025-12-29,19,10,1504.00
2025-12-29,39,5,825.00
2025-12-29,38,5,465.00
2025-12-28,1,1748,114415.00
2025-12-28,2,506,43590.00
2025-12-28,15,121,14365.00
2025-12-28,17,124,14360.00
2025-12-28,44,121,9945.00
2025-12-28,3,83,9795.00
2025-12-28,45,69,7125.00
2025-12-28,16,40,5978.00
2025-12-28,20,49,5785.00
2025-12-28,18,16,2320.00
2025-12-28,46,13,1775.00
2025-12-28,37,21,1395.00
2025-12-28,19,8,1195.00
2025-12-28,38,6,550.00
2025-12-28,39,1,115.00
2025-12-27,1,1448,94795.00
2025-12-27,2,450,38710.00
2025-12-27,17,109,13160.00
2025-12-27,15,103,12245.00
2025-12-27,20,83,9720.00
2025-12-27,44,112,9310.00
2025-12-27,3,69,8185.00
2025-12-27,45,78,8165.00
2025-12-27,16,35,5180.00
2025-12-27,18,25,3679.00
2025-12-27,46,21,3005.00
2025-12-27,19,8,1214.00
2025-12-27,38,13,1105.00
2025-12-27,37,16,1070.00
2025-12-27,39,1,115.00
2025-12-26,1,2026,133025.00
2025-12-26,2,665,57125.00
2025-12-26,15,155,18775.00
2025-12-26,17,114,13460.00
2025-12-26,3,107,12905.00
2025-12-26,44,109,8985.00
2025-12-26,20,72,8355.00
2025-12-26,45,72,7450.00
2025-12-26,16,31,4584.00
2025-12-26,18,30,4404.00
2025-12-26,19,12,1740.00
2025-12-26,46,12,1615.00
2025-12-26,37,24,1560.00
2025-12-26,38,6,510.00
2025-12-26,39,1,165.00
2025-12-25,1,1312,85445.00
2025-12-25,2,410,35370.00
2025-12-25,3,79,9235.00
2025-12-25,17,75,9150.00
2025-12-25,15,68,7845.00
2025-12-25,44,84,6880.00
2025-12-25,20,53,6245.00
2025-12-25,45,58,5870.00
2025-12-25,16,20,3062.00
2025-12-25,18,17,2573.00
2025-12-25,46,15,2170.00
2025-12-25,19,9,1359.00
2025-12-25,37,18,1170.00
2025-12-25,38,11,975.00
2025-12-25,39,3,345.00
2025-12-24,1,1565,102100.00
2025-12-24,2,566,48850.00
2025-12-24,17,141,16565.00
2025-12-24,15,102,12080.00
2025-12-24,3,103,11995.00
2025-12-24,44,76,6540.00
2025-12-24,20,48,5520.00
2025-12-24,45,52,5380.00
2025-12-24,16,30,4512.00
2025-12-24,18,21,3261.00
2025-12-24,46,13,2020.00
2025-12-24,19,8,1268.00
2025-12-24,38,4,380.00
2025-12-24,37,2,130.00
2025-12-24,39,1,115.00
2025-12-23,1,1617,106200.00
2025-12-23,2,540,46180.00
2025-12-23,17,165,19425.00
2025-12-23,15,133,16145.00
2025-12-23,44,151,12275.00
2025-12-23,45,97,9925.00
2025-12-23,3,81,9415.00
2025-12-23,20,57,6655.00
2025-12-23,16,41,6161.00
2025-12-23,18,31,4495.00
2025-12-23,46,20,2875.00
2025-12-23,37,11,745.00
2025-12-23,19,5,725.00
2025-12-23,38,7,595.00
2025-12-23,39,3,420.00
2025-12-22,1,1512,99045.00
2025-12-22,2,468,40280.00
2025-12-22,17,160,18750.00
2025-12-22,15,118,13895.00
2025-12-22,3,85,10125.00
2025-12-22,44,112,9245.00
2025-12-22,45,85,8615.00
2025-12-22,18,40,6070.00
2025-12-22,20,51,5915.00
2025-12-22,16,37,5724.00
2025-12-22,46,17,2265.00
2025-12-22,19,11,1649.00
2025-12-22,38,9,845.00
2025-12-22,39,3,395.00
2025-12-22,37,6,390.00
2025-12-21,1,1759,115505.00
2025-12-21,2,602,51970.00
2025-12-21,17,154,18035.00
2025-12-21,15,117,13780.00
2025-12-21,3,105,12575.00
2025-12-21,20,81,9490.00
2025-12-21,45,89,9350.00
2025-12-21,44,109,9010.00
2025-12-21,18,29,4329.00
2025-12-21,16,25,3625.00
2025-12-21,37,23,1495.00
2025-12-21,46,7,965.00
2025-12-21,38,10,890.00
2025-12-21,19,5,725.00
2025-12-21,39,2,280.00
2025-12-21,36,2,50.00
2025-12-20,1,1424,94330.00
2025-12-20,2,490,42370.00
2025-12-20,17,106,12565.00
2025-12-20,3,93,10945.00
2025-12-20,15,86,10215.00
2025-12-20,44,105,8560.00
2025-12-20,45,81,8280.00
2025-12-20,18,32,4802.00
2025-12-20,16,31,4711.00
2025-12-20,20,38,4495.00
2025-12-20,46,10,1410.00
2025-12-20,19,7,1123.00
2025-12-20,37,17,1105.00
2025-12-20,38,8,720.00
2025-12-20,39,1,115.00
2025-12-20,36,3,75.00
2025-12-19,1,1211,80140.00
2025-12-19,2,368,31740.00
2025-12-19,17,88,10345.00
2025-12-19,44,119,9915.00
2025-12-19,15,75,9075.00
2025-12-19,3,77,9030.00
2025-12-19,45,67,6910.00
2025-12-19,20,50,5850.00
2025-12-19,18,19,2917.00
2025-12-19,16,17,2465.00
2025-12-19,46,9,1310.00
2025-12-19,19,8,1214.00
2025-12-19,37,10,650.00
2025-12-19,38,7,595.00
2025-12-19,39,1,115.00
2025-12-18,1,1072,70625.00
2025-12-18,2,348,29860.00
2025-12-18,17,99,11935.00
2025-12-18,15,84,9910.00
2025-12-18,3,64,7635.00
2025-12-18,45,55,5660.00
2025-12-18,44,70,5655.00
2025-12-18,20,44,5160.00
2025-12-18,16,21,3315.00
2025-12-18,18,15,2283.00
2025-12-18,46,12,1835.00
2025-12-18,19,6,905.00
2025-12-18,37,7,470.00
2025-12-18,38,3,295.00
2025-12-18,39,2,230.00
2025-12-18,36,1,25.00
2025-12-17,1,1378,90605.00
2025-12-17,2,502,43290.00
2025-12-17,17,118,14020.00
2025-12-17,15,88,10420.00
2025-12-17,44,106,8765.00
2025-12-17,3,67,7830.00
2025-12-17,45,63,6640.00
2025-12-17,20,48,5670.00
2025-12-17,16,29,4402.00
2025-12-17,18,24,3534.00
2025-12-17,46,9,1225.00
2025-12-17,37,14,910.00
2025-12-17,19,5,725.00
2025-12-17,38,5,425.00
2025-12-17,36,1,25.00
2025-12-16,1,1155,75780.00
2025-12-16,2,443,38215.00
2025-12-16,17,102,12280.00
2025-12-16,15,96,11190.00
2025-12-16,3,71,8315.00
2025-12-16,44,90,7655.00
2025-12-16,45,67,7180.00
2025-12-16,16,26,4094.00
2025-12-16,18,26,3986.00
2025-12-16,20,34,3960.00
2025-12-16,37,18,1230.00
2025-12-16,46,9,1170.00
2025-12-16,38,9,765.00
2025-12-16,19,3,435.00
2025-12-16,36,1,25.00
2025-12-15,1,1383,90840.00
2025-12-15,2,439,37915.00
2025-12-15,17,108,12895.00
2025-12-15,3,91,10740.00
2025-12-15,15,86,10390.00
2025-12-15,45,97,10085.00
2025-12-15,44,117,9745.00
2025-12-15,20,54,6560.00
2025-12-15,16,35,5183.00
2025-12-15,18,22,3298.00
2025-12-15,46,17,2350.00
2025-12-15,19,13,1974.00
2025-12-15,37,22,1430.00
2025-12-15,38,7,635.00
2025-12-15,39,2,230.00
2025-12-15,36,1,25.00
2025-12-14,1,1779,116520.00
2025-12-14,2,525,45045.00
2025-12-14,15,106,12615.00
2025-12-14,3,83,9970.00
2025-12-14,17,84,9785.00
2025-12-14,45,82,8435.00
2025-12-14,44,91,7420.00
2025-12-14,20,60,7200.00
2025-12-14,16,29,4402.00
2025-12-14,46,16,2445.00
2025-12-14,18,11,1595.00
2025-12-14,37,16,1040.00
2025-12-14,19,6,905.00
2025-12-14,38,7,595.00
2025-12-14,36,3,75.00
2025-12-13,1,1363,89195.00
2025-12-13,2,464,39600.00
2025-12-13,15,135,16050.00
2025-12-13,17,121,14090.00
2025-12-13,44,126,10765.00
2025-12-13,45,84,8805.00
2025-12-13,3,74,8635.00
2025-12-13,20,54,6410.00
2025-12-13,16,30,4458.00
2025-12-13,18,22,3457.00
2025-12-13,46,13,1940.00
2025-12-13,19,10,1504.00
2025-12-13,37,18,1170.00
2025-12-13,38,11,935.00
2025-12-13,39,2,230.00
2025-12-13,36,1,25.00
2025-12-12,1,806,52960.00
2025-12-12,2,268,23340.00
2025-12-12,17,86,10365.00
2025-12-12,15,63,8145.00
2025-12-12,3,52,6530.00
2025-12-12,44,76,6220.00
2025-12-12,45,45,4690.00
2025-12-12,20,35,4025.00
2025-12-12,16,22,3298.00
2025-12-12,18,14,2138.00
2025-12-12,46,12,1670.00
2025-12-12,37,9,585.00
2025-12-12,19,2,344.00
2025-12-12,38,4,340.00
2025-12-12,39,1,115.00
2025-12-12,36,1,25.00
2025-12-11,1,891,58335.00
2025-12-11,2,285,24885.00
2025-12-11,15,75,8675.00
2025-12-11,17,72,8405.00
2025-12-11,3,51,6090.00
2025-12-11,44,65,5515.00
2025-12-11,45,42,4425.00
2025-12-11,16,24,3642.00
2025-12-11,18,18,2718.00
2025-12-11,20,19,2185.00
2025-12-11,19,9,1413.00
2025-12-11,46,4,550.00
2025-12-11,37,7,455.00
2025-12-11,38,4,340.00
2025-12-11,39,1,115.00
2025-12-11,36,1,25.00
2025-12-10,1,1101,72450.00
2025-12-10,2,357,30605.00
2025-12-10,17,97,11780.00
2025-12-10,3,72,8480.00
2025-12-10,44,90,7545.00
2025-12-10,45,64,6610.00
2025-12-10,15,55,6550.00
2025-12-10,16,26,4056.00
2025-12-10,20,32,3830.00
2025-12-10,18,21,3242.00
2025-12-10,46,16,2300.00
2025-12-10,37,9,585.00
2025-12-10,19,4,580.00
2025-12-10,38,5,545.00
2025-12-10,36,3,75.00
2025-12-09,1,966,63690.00
2025-12-09,2,362,31690.00
2025-12-09,15,103,12820.00
2025-12-09,17,90,10650.00
2025-12-09,3,65,7675.00
2025-12-09,44,67,5500.00
2025-12-09,45,39,4080.00
2025-12-09,16,24,3947.00
2025-12-09,20,26,2990.00
2025-12-09,18,18,2718.00
2025-12-09,46,12,1645.00
2025-12-09,19,8,1160.00
2025-12-09,37,6,420.00
2025-12-09,38,3,295.00
2025-12-09,39,1,115.00
2025-12-08,1,1337,88240.00
2025-12-08,2,448,38920.00
2025-12-08,17,116,13890.00
2025-12-08,15,105,13125.00
2025-12-08,3,91,10665.00
2025-12-08,44,99,8515.00
2025-12-08,45,60,6430.00
2025-12-08,20,47,5530.00
2025-12-08,16,31,4711.00
2025-12-08,18,23,3478.00
2025-12-08,19,6,978.00
2025-12-08,46,6,780.00
2025-12-08,37,8,550.00
2025-12-08,38,3,295.00
2025-12-08,36,2,50.00
2025-12-07,1,1295,85210.00
2025-12-07,2,444,38920.00
2025-12-07,17,109,13210.00
2025-12-07,15,88,10545.00
2025-12-07,3,73,9020.00
2025-12-07,45,76,7965.00
2025-12-07,44,79,6775.00
2025-12-07,20,54,6360.00
2025-12-07,16,32,4856.00
2025-12-07,18,26,3967.00
2025-12-07,46,11,1625.00
2025-12-07,37,17,1135.00
2025-12-07,19,7,1069.00
2025-12-07,38,6,550.00
2025-12-07,36,1,25.00
2025-12-06,1,1071,70545.00
2025-12-06,2,353,30525.00
2025-12-06,15,92,11180.00
2025-12-06,17,89,10360.00
2025-12-06,3,66,7840.00
2025-12-06,44,78,6955.00
2025-12-06,45,60,6340.00
2025-12-06,20,39,4560.00
2025-12-06,16,27,4023.00
2025-12-06,18,20,3170.00
2025-12-06,19,10,1485.00
2025-12-06,46,4,520.00
2025-12-06,37,7,455.00
2025-12-06,38,5,425.00
2025-12-06,39,1,115.00
2025-12-05,1,734,48070.00
2025-12-05,2,208,17800.00
2025-12-05,15,66,7865.00
2025-12-05,44,73,5875.00
2025-12-05,17,51,5865.00
2025-12-05,45,41,4350.00
2025-12-05,3,32,3855.00
2025-12-05,16,22,3279.00
2025-12-05,20,26,3165.00
2025-12-05,18,14,2030.00
2025-12-05,46,7,1185.00
2025-12-05,19,7,1069.00
2025-12-05,38,7,695.00
2025-12-05,37,5,325.00
2025-12-05,36,5,125.00
2025-12-04,1,404,26515.00
2025-12-04,2,130,11410.00
2025-12-04,17,44,5160.00
2025-12-04,3,31,3915.00
2025-12-04,15,29,3510.00
2025-12-04,44,27,2360.00
2025-12-04,45,21,2100.00
2025-12-04,18,14,2030.00
2025-12-04,16,12,1740.00
2025-12-04,20,15,1725.00
2025-12-04,46,7,1130.00
2025-12-04,37,5,325.00
2025-12-04,19,2,290.00
2025-12-04,39,1,115.00
2025-12-03,1,917,60625.00
2025-12-03,2,275,24195.00
2025-12-03,17,90,10850.00
2025-12-03,15,81,9940.00
2025-12-03,3,74,9135.00
2025-12-03,45,71,7370.00
2025-12-03,44,64,5330.00
2025-12-03,18,30,4512.00
2025-12-03,20,30,3550.00
2025-12-03,16,20,3224.00
2025-12-03,19,9,1413.00
2025-12-03,46,7,965.00
2025-12-03,37,8,550.00
2025-12-03,38,3,255.00
2025-12-02,1,978,64515.00
2025-12-02,2,322,27810.00
2025-12-02,15,69,8510.00
2025-12-02,17,66,7940.00
2025-12-02,3,53,6370.00
2025-12-02,45,55,5815.00
2025-12-02,20,48,5520.00
2025-12-02,44,53,4400.00
2025-12-02,16,17,2681.00
2025-12-02,18,9,1340.00
2025-12-02,19,8,1214.00
2025-12-02,46,7,965.00
2025-12-02,37,10,650.00
2025-12-02,39,1,115.00
2025-12-02,38,1,85.00
2025-12-01,1,540,35730.00
2025-12-01,2,170,14970.00
2025-12-01,17,51,6065.00
2025-12-01,15,46,5590.00
2025-12-01,45,32,3585.00
2025-12-01,3,28,3420.00
2025-12-01,44,38,3320.00
2025-12-01,20,27,3205.00
2025-12-01,16,12,1956.00
2025-12-01,18,7,1069.00
2025-12-01,19,4,580.00
2025-12-01,38,5,465.00
2025-12-01,37,4,290.00
2025-12-01,46,1,130.00
2025-11-30,1,1380,90945.00
2025-11-30,2,424,36560.00
2025-11-30,17,140,16950.00
2025-11-30,15,124,14885.00
2025-11-30,3,94,11360.00
2025-11-30,44,97,8350.00
2025-11-30,45,71,7645.00
2025-11-30,20,55,6475.00
2025-11-30,16,32,4764.00
2025-11-30,18,22,3352.00
2025-11-30,37,33,2265.00
2025-11-30,19,14,2173.00
2025-11-30,46,13,1885.00
2025-11-30,38,5,445.00
2025-11-30,39,2,230.00
2025-11-30,36,1,25.00
2025-11-29,1,1527,101730.00
2025-11-29,2,551,48215.00
2025-11-29,17,154,18885.00
2025-11-29,15,124,14910.00
2025-11-29,3,110,13150.00
2025-11-29,44,123,10280.00
2025-11-29,45,80,8545.00
2025-11-29,20,58,6745.00
2025-11-29,18,43,6575.00
2025-11-29,16,26,3986.00
2025-11-29,37,32,2155.00
2025-11-29,46,14,2015.00
2025-11-29,19,12,1794.00
2025-11-29,38,3,255.00
2025-11-29,36,1,25.00
2025-11-28,1,1259,83530.00
2025-11-28,2,383,33155.00
2025-11-28,15,121,15165.00
2025-11-28,17,114,13685.00
2025-11-28,44,114,9720.00
2025-11-28,3,74,8610.00
2025-11-28,45,76,8435.00
2025-11-28,20,49,5985.00
2025-11-28,16,36,5652.00
2025-11-28,18,14,2227.00
2025-11-28,37,22,1790.00
2025-11-28,19,10,1609.00
2025-11-28,46,11,1570.00
2025-11-28,39,5,675.00
2025-11-28,38,5,465.00
2025-11-28,36,2,50.00
2025-11-27,1,1003,66530.00
2025-11-27,2,345,31145.00
2025-11-27,17,103,12320.00
2025-11-27,15,70,8675.00
2025-11-27,3,64,7685.00
2025-11-27,18,39,6345.00
2025-11-27,44,69,6105.00
2025-11-27,45,49,5285.00
2025-11-27,20,31,3815.00
2025-11-27,16,18,2718.00
2025-11-27,46,15,2255.00
2025-11-27,37,16,1055.00
2025-11-27,19,7,1015.00
2025-11-27,38,5,425.00
2025-11-27,39,2,230.00
2025-11-27,36,2,50.00
2025-11-26,1,938,61510.00
2025-11-26,2,316,27340.00
2025-11-26,17,102,12130.00
2025-11-26,15,63,7770.00
2025-11-26,3,57,6830.00
2025-11-26,45,39,4420.00
2025-11-26,20,35,4225.00
2025-11-26,44,43,3615.00
2025-11-26,18,14,2084.00
2025-11-26,16,11,1684.00
2025-11-26,19,7,1015.00
2025-11-26,37,13,875.00
2025-11-26,46,5,650.00
2025-11-26,38,7,595.00
2025-11-26,39,2,230.00
2025-11-26,36,2,50.00
2025-11-25,1,962,63535.00
2025-11-25,2,301,26465.00
2025-11-25,17,85,10075.00
2025-11-25,15,66,7840.00
2025-11-25,44,58,4840.00
2025-11-25,3,33,4070.00
2025-11-25,45,37,3995.00
2025-11-25,20,26,3140.00
2025-11-25,16,19,2971.00
2025-11-25,19,16,2355.00
2025-11-25,18,12,1902.00
2025-11-25,46,5,705.00
2025-11-25,37,7,470.00
2025-11-25,38,3,255.00
2025-11-25,39,1,115.00
2025-11-24,1,427,28070.00
2025-11-24,2,168,14520.00
2025-11-24,15,40,4900.00
2025-11-24,3,39,4535.00
2025-11-24,17,37,4355.00
2025-11-24,44,30,2575.00
2025-11-24,20,16,1990.00
2025-11-24,45,15,1590.00
2025-11-24,18,8,1338.00
2025-11-24,46,7,1020.00
2025-11-24,16,6,924.00
2025-11-24,19,4,688.00
2025-11-24,37,10,650.00
2025-11-24,38,2,170.00
2025-11-24,36,1,25.00
2025-11-23,1,1333,88085.00
2025-11-23,2,413,36345.00
2025-11-23,15,101,12140.00
2025-11-23,17,94,11335.00
2025-11-23,3,93,10945.00
2025-11-23,44,73,6260.00
2025-11-23,45,56,5965.00
2025-11-23,20,36,4315.00
2025-11-23,16,27,4220.00
2025-11-23,18,21,3153.00
2025-11-23,46,9,1280.00
2025-11-23,37,10,650.00
2025-11-23,19,4,615.00
2025-11-23,38,2,170.00
2025-11-22,1,1260,82965.00
2025-11-22,2,384,33420.00
2025-11-22,17,90,11025.00
2025-11-22,15,83,10095.00
2025-11-22,3,79,9535.00
2025-11-22,44,89,7355.00
2025-11-22,45,62,6475.00
2025-11-22,20,46,5590.00
2025-11-22,18,28,4276.00
2025-11-22,16,24,3604.00
2025-11-22,46,13,1915.00
2025-11-22,37,20,1360.00
2025-11-22,19,6,978.00
2025-11-22,38,5,425.00
2025-11-22,39,2,230.00
2025-11-21,1,841,55325.00
2025-11-21,2,290,25190.00
2025-11-21,17,84,10085.00
2025-11-21,15,77,9005.00
2025-11-21,3,69,8260.00
2025-11-21,44,76,6435.00
2025-11-21,45,57,5815.00
2025-11-21,20,37,4455.00
2025-11-21,16,28,4276.00
2025-11-21,18,17,2573.00
2025-11-21,46,12,1670.00
2025-11-21,19,5,779.00
2025-11-21,39,4,485.00
2025-11-21,37,4,290.00
2025-11-21,38,3,255.00
2025-11-20,1,841,55910.00
2025-11-20,2,272,23580.00
2025-11-20,17,67,8205.00
2025-11-20,45,57,5925.00
2025-11-20,15,50,5900.00
2025-11-20,44,58,4890.00
2025-11-20,3,40,4725.00
2025-11-20,20,24,2810.00
2025-11-20,16,14,2119.00
2025-11-20,18,14,2030.00
2025-11-20,46,10,1465.00
2025-11-20,19,8,1160.00
2025-11-20,37,15,975.00
2025-11-20,38,8,880.00
2025-11-20,39,1,115.00
2025-11-19,1,904,59900.00
2025-11-19,2,346,30430.00
2025-11-19,17,80,9675.00
2025-11-19,15,78,9520.00
2025-11-19,3,72,8805.00
2025-11-19,44,80,7000.00
2025-11-19,45,60,6505.00
2025-11-19,20,36,4215.00
2025-11-19,16,22,3476.00
2025-11-19,18,21,3207.00
2025-11-19,19,9,1413.00
2025-11-19,46,7,965.00
2025-11-19,37,12,795.00
2025-11-19,38,6,510.00
2025-11-19,39,1,115.00
2025-11-18,1,707,46675.00
2025-11-18,2,274,23810.00
2025-11-18,17,60,7125.00
2025-11-18,3,51,6015.00
2025-11-18,45,48,5115.00
2025-11-18,15,38,4670.00
2025-11-18,44,52,4605.00
2025-11-18,20,26,3215.00
2025-11-18,18,16,2552.00
2025-11-18,16,17,2500.00
2025-11-18,46,9,1170.00
2025-11-18,37,12,780.00
2025-11-18,19,3,470.00
2025-11-18,38,2,190.00
2025-11-17,1,806,53005.00
2025-11-17,2,270,23410.00
2025-11-17,17,97,11655.00
2025-11-17,15,69,8285.00
2025-11-17,44,71,6035.00
2025-11-17,45,53,5570.00
2025-11-17,3,37,4380.00
2025-11-17,20,26,3040.00
2025-11-17,18,16,2498.00
2025-11-17,16,8,1214.00
2025-11-17,19,5,868.00
2025-11-17,46,5,705.00
2025-11-17,37,10,680.00
2025-11-17,38,3,255.00
2025-11-17,39,1,115.00
2025-11-16,1,983,64630.00
2025-11-16,2,313,27205.00
2025-11-16,15,79,9985.00
2025-11-16,17,80,9700.00
2025-11-16,3,73,8745.00
2025-11-16,45,46,4875.00
2025-11-16,44,59,4790.00
2025-11-16,20,35,4275.00
2025-11-16,18,27,4023.00
2025-11-16,16,22,3352.00
2025-11-16,46,10,1300.00
2025-11-16,19,8,1160.00
2025-11-16,37,13,860.00
2025-11-16,38,6,590.00
2025-11-15,1,1088,71275.00
2025-11-15,2,360,31680.00
2025-11-15,15,102,12130.00
2025-11-15,17,83,9845.00
2025-11-15,3,57,6705.00
2025-11-15,45,47,4835.00
2025-11-15,20,38,4570.00
2025-11-15,18,28,4330.00
2025-11-15,44,53,4275.00
2025-11-15,16,20,2954.00
2025-11-15,19,10,1504.00
2025-11-15,46,4,630.00
2025-11-15,37,7,545.00
2025-11-15,38,3,295.00
2025-11-15,39,2,230.00
2025-11-14,1,809,53155.00
2025-11-14,2,261,22885.00
2025-11-14,15,66,8390.00
2025-11-14,17,62,7305.00
2025-11-14,3,53,6295.00
2025-11-14,45,47,4885.00
2025-11-14,44,55,4505.00
2025-11-14,20,23,2820.00
2025-11-14,16,15,2337.00
2025-11-14,18,9,1359.00
2025-11-14,37,13,875.00
2025-11-14,46,4,575.00
2025-11-14,19,2,344.00
2025-11-14,38,2,170.00
2025-11-14,39,1,165.00
2025-11-13,1,878,58495.00
2025-11-13,2,293,25405.00
2025-11-13,17,85,10475.00
2025-11-13,15,60,7225.00
2025-11-13,20,42,5080.00
2025-11-13,3,41,4890.00
2025-11-13,45,41,4215.00
2025-11-13,44,50,4080.00
2025-11-13,18,22,3279.00
2025-11-13,16,18,2772.00
2025-11-13,37,22,1535.00
2025-11-13,19,7,1069.00
2025-11-13,46,7,965.00
2025-11-13,38,7,595.00
2025-11-12,1,933,61770.00
2025-11-12,2,337,29265.00
2025-11-12,17,98,11870.00
2025-11-12,15,78,9520.00
2025-11-12,3,68,8020.00
2025-11-12,44,65,5465.00
2025-11-12,45,46,5140.00
